z,fs8_pred,fs8_fit,fs8_pred_ocean,fs8_lcdm_repaired,fs8_model_repaired,R_res
0.2962445084429235,2.010687843817451e-09,0.4511184112730494,0.4535839158544956,0.4511184112730494,0.4535839158544956,0.9945643915155116
0.2891080940563897,2.2167137299613998e-09,0.4511184112730494,0.4530141092147702,0.4511184112730494,0.4530141092147702,0.9958153666670412
0.2820109688702841,2.450562723290335e-09,0.4511184112730494,0.4524187691429636,0.4511184112730494,0.4524187691429636,0.9971257649801367
0.2749529165797251,2.7192735451621822e-09,0.4511184112730494,0.4517984262594141,0.4511184112730494,0.4517984262594141,0.9984948708387617
0.2679337220706872,3.0330644473860423e-09,0.4511184112730494,0.4511532061369719,0.4511184112730494,0.4511532061369719,0.9999228757250327
0.2609531714134459,3.406218050042145e-09,0.4511184112730494,0.4504831979153171,0.4511184112730494,0.4504831979153171,1.001410071142879
0.2540110518560563,3.859370899081474e-09,0.4511184112730494,0.4497884978024067,0.4511184112730494,0.4497884978024067,1.0029567529564238
0.2471071518178698,4.424323944206077e-09,0.4511184112730494,0.4490687599096014,0.4511184112730494,0.4490687599096014,1.0045642261195382
0.2402412608830852,5.1520277066788334e-09,0.4511184112730494,0.4483244430255402,0.4511184112730494,0.4483244430255402,1.0062320230158632
0.2334131697943362,6.1298831824046385e-09,0.4511184112730494,0.4475557646823937,0.4511184112730494,0.4475557646823937,1.0079602294770662
0.2266226704463128,7.522654834831583e-09,0.4511184112730494,0.4467628492475987,0.4511184112730494,0.4467628492475987,1.0097491589392136
0.219869555879419,9.683975532427318e-09,0.4511184112730494,0.4459458278795961,0.4511184112730494,0.4459458278795961,1.0115991294683666
0.2131536202734665,1.3552527277488436e-08,0.4511184112730494,0.4451044452513736,0.4511184112730494,0.4451044452513736,1.013511359155893
0.2064746589413988,2.2974478826211797e-08,0.4511184112730494,0.4442390835355042,0.4511184112730494,0.4442390835355042,1.0154856427372299
