N,x_resid_ln_fs8
-3.714246212639351,-0.0002191230932905297
-3.7133826352823087,-0.00021914962802001975
-3.7125190579252663,-0.00021917565962573798
-3.711655480568224,-0.00021920118877516437
-3.710791903211182,-0.00021922621613220533
-3.7099283258541393,-0.0002192507423629947
-3.709064748497097,-0.00021927476812922536
-3.7082011711400544,-0.00021929829409480378
-3.707337593783012,-0.00021932132092099266
-3.7064740164259695,-0.00021934384926903389
-3.705610439068927,-0.00021936587979884403
-3.7047468617118846,-0.00021938741316945148
-3.7038832843548426,-0.0002194084500389895
-3.7030197069978,-0.0002194289910660563
-3.7021561296407577,-0.00021944903690612055
-3.7012925522837152,-0.00021946858821510207
-3.7004289749266728,-0.0002194876456489206
-3.6995653975696303,-0.00021950620986082442
-3.698701820212588,-0.00021952428150319447
-3.6978382428555454,-0.00021954186122972313
-3.6969746654985034,-0.00021955894969188927
-3.696111088141461,-0.0002195755475389513
-3.6952475107844185,-0.0002195916554219371
-3.694383933427376,-0.00021960727398878666
-3.6935203560703336,-0.0002196224038883074
-3.692656778713291,-0.0002196370457675373
-3.6917932013562487,-0.00021965120027262613
-3.6909296239992067,-0.00021966486804882862
-3.690066046642164,-0.00021967804974142024
-3.6892024692851217,-0.00021969074599387933
-3.6883388919280793,-0.00021970295744924706
-3.687475314571037,-0.00021971468474967643
-3.6866117372139944,-0.0002197259285364253
-3.685748159856952,-0.00021973668944988423
-3.6848845824999095,-0.0002197469681295347
-3.6840210051428675,-0.0002197567652144211
-3.683157427785825,-0.00021976608134225556
-3.6822938504287825,-0.00021977491714985503
-3.68143027307174,-0.00021978327327450142
-3.6805666957146976,-0.00021979115035034719
-3.679703118357655,-0.0002197985490124399
-3.6788395410006127,-0.00021980546989449484
-3.6779759636435707,-0.0002198119136297763
-3.6771123862865283,-0.00021981788085023712
-3.676248808929486,-0.0002198233721869211
-3.6753852315724433,-0.00021982838827043494
-3.674521654215401,-0.00021983292973005303
-3.6736580768583584,-0.00021983699719548694
-3.672794499501316,-0.00021984059129336042
-3.6719309221442735,-0.0002198437126511646
-3.6710673447872315,-0.0002198463618963975
-3.670203767430189,-0.0002198485396530045
-3.6693401900731466,-0.00021985024654581214
-3.668476612716104,-0.00021985148320011194
-3.6676130353590617,-0.00021985225023762184
-3.6667494580020192,-0.00021985254828051082
-3.665885880644977,-0.00021985237795049684
-3.6650223032879343,-0.00021985173986887457
-3.6641587259308923,-0.00021985063465380927
-3.66329514857385,-0.00021984906292613765
-3.6624315712168074,-0.00021984702530269962
-3.661567993859765,-0.00021984452240077224
-3.6607044165027225,-0.0002198415548372093
-3.65984083914568,-0.00021983812322839968
-3.6589772617886376,-0.0002198342281880747
-3.6581136844315956,-0.00021982987033085377
-3.657250107074553,-0.00021982505027046129
-3.6563865297175107,-0.00021981976861842195
-3.655522952360468,-0.00021981402598712785
-3.6546593750034257,-0.00021980782298764573
-3.6537957976463833,-0.000219801160229266
-3.652932220289341,-0.00021979403832216027
-3.6520686429322984,-0.00021978645787430057
-3.6512050655752564,-0.000219778419493194
-3.650341488218214,-0.00021976992378591048
-3.6494779108611715,-0.0002197609713590759
-3.648614333504129,-0.00021975156281708874
-3.6477507561470865,-0.00021974169876525645
-3.646887178790044,-0.00021973137980664526
-3.6460236014330016,-0.0002197206065443283
-3.645160024075959,-0.00021970937958093462
-3.644296446718917,-0.00021969769951731
-3.6434328693618747,-0.000219685566954321
-3.6425692920048323,-0.00021967298249148115
-3.64170571464779,-0.00021965994672786676
-3.6408421372907473,-0.000219646460261666
-3.639978559933705,-0.00021963252369017194
-3.6391149825766624,-0.00021961813761069843
-3.6382514052196204,-0.00021960330261787397
-3.637387827862578,-0.0002195880193076663
-3.6365242505055355,-0.00021957228827426678
-3.635660673148493,-0.00021955611011052756
-3.6347970957914506,-0.0002195394854102098
-3.633933518434408,-0.00021952241476438927
-3.6330699410773657,-0.00021950489876503693
-3.6322063637203232,-0.00021948693800190322
-3.6313427863632812,-0.00021946853306473169
-3.6304792090062388,-0.0002194496845423985
-3.6296156316491963,-0.0002194303930233149
-3.628752054292154,-0.00021941065909501095
-3.6278884769351114,-0.0002193904833432403
-3.627024899578069,-0.00021936986635374967
-3.6261613222210265,-0.0002193488087127507
-3.625297744863984,-0.0002193273110033256
-3.624434167506942,-0.00021930537380900755
-3.6235705901498996,-0.00021928299771332982
-3.622707012792857,-0.00021926018329715413
-3.6218434354358147,-0.0002192369311431394
-3.620979858078772,-0.00021921324182992696
-3.6201162807217298,-0.00021918911593838547
-3.6192527033646873,-0.00021916455404716317
-3.6183891260076453,-0.00021913955673445729
-3.617525548650603,-0.00021911412457759766
-3.6166619712935604,-0.00021908825815344923
-3.615798393936518,-0.00021906195803755163
-3.6149348165794755,-0.00021903522480500037
-3.614071239222433,-0.00021900805903043996
-3.6132076618653906,-0.00021898046128764753
-3.612344084508348,-0.00021895243214904714
-3.611480507151306,-0.00021892397218662568
-3.6106169297942636,-0.00021889508197237006
-3.609753352437221,-0.00021886576207692798
-3.6088897750801787,-0.00021883601306963568
-3.6080261977231363,-0.0002188058355198086
-3.607162620366094,-0.00021877522999632498
