a,E2
1.000000000,1.000000000
0.999001000,1.000882479
0.998004000,1.001766347
0.997009000,1.002651598
0.996016000,1.003538226
0.995025000,1.004426227
0.994036000,1.005315596
0.993049000,1.006206326
0.992063000,1.007098391
0.991080000,1.007991827
0.990099000,1.008886609
0.989120000,1.009782729
0.988142000,1.010680159
0.987167000,1.011578941
0.986193000,1.012479018
0.985222000,1.013380436
0.984252000,1.014283137
0.983284000,1.015187141
0.982318000,1.016092440
0.981354000,1.016999029
0.980392000,1.017906902
0.979432000,1.018816052
0.978474000,1.019726472
0.977517000,1.020638125
0.976562000,1.021551035
0.975610000,1.022465226
0.974659000,1.023380629
0.973710000,1.024297267
0.972763000,1.025215134
0.971817000,1.026134189
0.970874000,1.027054493
0.969932000,1.027975969
0.968992000,1.028898644
0.968054000,1.029822512
0.967118000,1.030747564
0.966184000,1.031673795
0.965251000,1.032601156
0.964320000,1.033529679
0.963391000,1.034459356
0.962464000,1.035390179
0.961538000,1.036322098
0.960615000,1.037255190
0.959693000,1.038189362
0.958773000,1.039124648
0.957854000,1.040060993
0.956938000,1.040998483
0.956023000,1.041937015
0.955110000,1.042876629
0.954198000,1.043817264
0.953289000,1.044759015
0.952381000,1.045701770
0.951475000,1.046645572
0.950570000,1.047590358
0.949668000,1.048536228
0.948767000,1.049483064
0.947867000,1.050430855
0.946970000,1.051379706
0.946074000,1.052329492
0.945180000,1.053280263
0.944287000,1.054231949
0.943396000,1.055184601
0.942507000,1.056138209
0.941620000,1.057092766
0.940734000,1.058048197
0.939850000,1.059004556
0.938967000,1.059961768
0.938086000,1.060919888
0.937207000,1.061878910
0.936330000,1.062838823
0.935454000,1.063799546
0.934579000,1.064761065
0.933707000,1.065723521
0.932836000,1.066686754
0.931966000,1.067650750
0.931099000,1.068615659
0.930233000,1.069581311
0.929368000,1.070547692
0.928505000,1.071514876
0.927644000,1.072482853
0.926784000,1.073451526
0.925926000,1.074420972
0.925069000,1.075391090
0.924214000,1.076361960
0.923361000,1.077333572
0.922509000,1.078305823
0.921659000,1.079278795
0.920810000,1.080252381
0.919963000,1.081226668
0.919118000,1.082201646
0.918274000,1.083177204
0.917431000,1.084153327
0.916590000,1.085130108
0.915751000,1.086107538
0.914913000,1.087085499
0.914077000,1.088064088
0.913242000,1.089043182
0.912409000,1.090022884
0.911577000,1.091003066
0.910747000,1.091983833
0.909918000,1.092965057
0.909091000,1.093946845
0.908265000,1.094929063
0.907441000,1.095911825
0.906618000,1.096894993
0.905797000,1.097878682
0.904977000,1.098862752
0.904159000,1.099847323
0.903342000,1.100832250
0.902527000,1.101817656
0.901713000,1.102803393
0.900901000,1.103789588
0.900090000,1.104776089
0.899281000,1.105763028
0.898473000,1.106750246
0.897666000,1.107737730
0.896861000,1.108725619
0.896057000,1.109713747
0.895255000,1.110702260
0.894454000,1.111690987
0.893655000,1.112680078
0.892857000,1.113669359
0.892061000,1.114658982
0.891266000,1.115648771
0.890472000,1.116638710
0.889680000,1.117628959
0.888889000,1.118619334
0.888099000,1.119609820
0.887311000,1.120600583
0.886525000,1.121591617
0.885740000,1.122582727
0.884956000,1.123573898
0.884173000,1.124565116
0.883392000,1.125556561
0.882613000,1.126548225
0.881834000,1.127539702
0.881057000,1.128531374
0.880282000,1.129523235
0.879507000,1.130514862
0.878735000,1.131506864
0.877963000,1.132498603
0.877193000,1.133490489
0.876424000,1.134482295
0.875657000,1.135474230
0.874891000,1.136466063
0.874126000,1.137457779
0.873362000,1.138449363
0.872600000,1.139441036
0.871840000,1.140432791
0.871080000,1.141424143
0.870322000,1.142415555
0.869565000,1.143406776
0.868810000,1.144398040
0.868056000,1.145389091
0.867303000,1.146379915
0.866551000,1.147370496
0.865801000,1.148361084
0.865052000,1.149351408
0.864304000,1.150341455
0.863558000,1.151331482
0.862813000,1.152321211
0.862069000,1.153310628
0.861326000,1.154299719
0.860585000,1.155288755
0.859845000,1.156277446
0.859107000,1.157266067
0.858369000,1.158254029
0.857633000,1.159241902
0.856898000,1.160229383
0.856164000,1.161216459
0.855432000,1.162203424
0.854701000,1.163189965
0.853971000,1.164176068
0.853242000,1.165161721
0.852515000,1.166147235
0.851789000,1.167132280
0.851064000,1.168116844
0.850340000,1.169100916
0.849618000,1.170084819
0.848896000,1.171067872
0.848176000,1.172050739
0.847458000,1.173033421
0.846740000,1.174015213
0.846024000,1.174996802
0.845309000,1.175977830
0.844595000,1.176958285
0.843882000,1.177938155
0.843170000,1.178917429
0.842460000,1.179896471
0.841751000,1.180874902
0.841043000,1.181852713
0.840336000,1.182829891
0.839631000,1.183806818
0.838926000,1.184782704
0.838223000,1.185758326
0.837521000,1.186733282
0.836820000,1.187707562
0.836120000,1.188681155
0.835422000,1.189654469
0.834725000,1.190627085
0.834028000,1.191598569
0.833333000,1.192569758
