a,E2
1.000000000,1.000000000
0.999001000,0.999662875
0.998004000,0.999321608
0.997009000,0.998976214
0.996016000,0.998626711
0.995025000,0.998273118
0.994036000,0.997915452
0.993049000,0.997553732
0.992063000,0.997186683
0.991080000,0.996816905
0.990099000,0.996443132
0.989120000,0.996065384
0.988142000,0.995682359
0.987167000,0.995296716
0.986193000,0.994905824
0.985222000,0.994512374
0.984252000,0.994113705
0.983284000,0.993711178
0.982318000,0.993304816
0.981354000,0.992894646
0.980392000,0.992480690
0.979432000,0.992062975
0.978474000,0.991641526
0.977517000,0.991214966
0.976562000,0.990784711
0.975610000,0.990352209
0.974659000,0.989914657
0.973710000,0.989473496
0.972763000,0.989028757
0.971817000,0.988579022
0.970874000,0.988127212
0.969932000,0.987670455
0.968992000,0.987210234
0.968054000,0.986746582
0.967118000,0.986279536
0.966184000,0.985809133
0.965251000,0.985333909
0.964320000,0.984855390
0.963391000,0.984373616
0.962464000,0.983888628
0.961538000,0.983398941
0.960615000,0.982907650
0.959693000,0.982411738
0.958773000,0.981912780
0.957854000,0.981409270
0.956938000,0.980904367
0.956023000,0.980395004
0.955110000,0.979882796
0.954198000,0.979366215
0.953289000,0.978848488
0.952381000,0.978326501
0.951475000,0.977801906
0.950570000,0.977273163
0.949668000,0.976743563
0.948767000,0.976209952
0.947867000,0.975672391
0.946970000,0.975134224
0.946074000,0.974592270
0.945180000,0.974048254
0.944287000,0.973500619
0.943396000,0.972951113
0.942507000,0.972399847
0.941620000,0.971846935
0.940734000,0.971290818
0.939850000,0.970733293
0.938967000,0.970172801
0.938086000,0.969611166
0.937207000,0.969048538
0.936330000,0.968485075
0.935454000,0.967919227
0.934579000,0.967351154
0.933707000,0.966784473
0.932836000,0.966215935
0.931966000,0.965645730
0.931099000,0.965077533
0.930233000,0.964508101
0.929368000,0.963937660
0.928505000,0.963368196
0.927644000,0.962799969
0.926784000,0.962231504
0.925926000,0.961664835
0.925069000,0.961098511
0.924214000,0.960534599
0.923361000,0.959973433
0.922509000,0.959413604
0.921659000,0.958857232
0.920810000,0.958302942
0.919963000,0.957752891
0.919118000,0.957207497
0.918274000,0.956665439
0.917431000,0.956127179
0.916590000,0.955594946
0.915751000,0.955069235
0.914913000,0.954548817
0.914077000,0.954035976
0.913242000,0.953529536
0.912409000,0.953031816
0.911577000,0.952541696
0.910747000,0.952061529
0.909918000,0.951590255
0.909091000,0.951130256
0.908265000,0.950680541
0.907441000,0.950243519
0.906618000,0.949818267
0.905797000,0.949407221
0.904977000,0.949009530
0.904159000,0.948627651
0.903342000,0.948260809
0.902527000,0.947911479
0.901713000,0.947578966
0.900901000,0.947265755
0.900090000,0.946971235
0.899281000,0.946697894
0.898473000,0.946445208
0.897666000,0.946214214
0.896861000,0.946007397
0.896057000,0.945824366
0.895255000,0.945667591
0.894454000,0.945536770
0.893655000,0.945434347
0.892857000,0.945360114
0.892061000,0.945316478
0.891266000,0.945303324
0.890472000,0.945321854
0.889680000,0.945374400
0.888889000,0.945460989
0.888099000,0.945582853
0.887311000,0.945742224
0.886525000,0.945940209
0.885740000,0.946177018
0.884956000,0.946453896
0.884173000,0.946772086
0.883392000,0.947133576
0.882613000,0.947539440
0.881834000,0.947989474
0.881057000,0.948486211
0.880282000,0.949030680
0.879507000,0.949622978
0.878735000,0.950265630
0.877963000,0.950958418
0.877193000,0.951703182
0.876424000,0.952500621
0.875657000,0.953351924
0.874891000,0.954257858
0.874126000,0.955219416
0.873362000,0.956237552
0.872600000,0.957313024
0.871840000,0.958446477
0.871080000,0.959639129
0.870322000,0.960891205
0.869565000,0.962203658
0.868810000,0.963576607
0.868056000,0.965011041
0.867303000,0.966507504
0.866551000,0.968066474
0.865801000,0.969687499
0.865052000,0.971371625
0.864304000,0.973119127
0.863558000,0.974929086
0.862813000,0.976802577
0.862069000,0.978739646
0.861326000,0.980740258
0.860585000,0.982802847
0.859845000,0.984928498
0.859107000,0.987115311
0.858369000,0.989366066
0.857633000,0.991676991
0.856898000,0.994049155
0.856164000,0.996481924
0.855432000,0.998972549
0.854701000,1.001522076
0.853971000,1.004129598
0.853242000,1.006794116
0.852515000,1.009512210
0.851789000,1.012284877
0.851064000,1.015110844
0.850340000,1.017988748
0.849618000,1.020914529
0.848896000,1.023891787
0.848176000,1.026913616
0.847458000,1.029978113
0.846740000,1.033089007
0.846024000,1.036238769
0.845309000,1.039428234
0.844595000,1.042655360
0.843882000,1.045918026
0.843170000,1.049214037
0.842460000,1.052537983
0.841751000,1.055890589
0.841043000,1.059269458
0.840336000,1.062672127
0.839631000,1.066092804
0.838926000,1.069535421
0.838223000,1.072990790
0.837521000,1.076459503
0.836820000,1.079938840
0.836120000,1.083426035
0.835422000,1.086914936
0.834725000,1.090406055
0.834028000,1.093899881
0.833333000,1.097386835
0.832639000,1.100867362
0.831947000,1.104335236
0.831255000,1.107794159
0.830565000,1.111234608
0.829876000,1.114656957
0.829187000,1.118061472
0.828500000,1.121438801
0.827815000,1.124786146
0.827130000,1.128106882
0.826446000,1.131394976
0.825764000,1.134644614
0.825083000,1.137856049
0.824402000,1.141029336
0.823723000,1.144155997
0.823045000,1.147236229
0.822368000,1.150267378
0.821693000,1.153244303
0.821018000,1.156169615
0.820345000,1.159035838
0.819672000,1.161845367
0.819001000,1.164591206
0.818331000,1.167273439
0.817661000,1.169891833
0.816993000,1.172440193
0.816327000,1.174916781
0.815661000,1.177323262
0.814996000,1.179655876
0.814332000,1.181912822
0.813670000,1.184091093
0.813008000,1.186191789
0.812348000,1.188210920
0.811688000,1.190149285
0.811030000,1.192003589
0.810373000,1.193773659
0.809717000,1.195458374
0.809061000,1.197057103
0.808407000,1.198568013
0.807754000,1.199990817
0.807103000,1.201324833
0.806452000,1.202569547
0.805802000,1.203724347
0.805153000,1.204788840
0.804505000,1.205762739
0.803859000,1.206646599
0.803213000,1.207439009
0.802568000,1.208140589
0.801925000,1.208752640
0.801282000,1.209273193
0.800641000,1.209705066
0.800000000,1.210045914
0.799361000,1.210299329
0.798722000,1.210462585
0.798085000,1.210540036
0.797448000,1.210528575
0.796813000,1.210433304
0.796178000,1.210250736
0.795545000,1.209986702
0.794913000,1.209640053
0.794281000,1.209209179
0.793651000,1.208700967
0.793021000,1.208110986
0.792393000,1.207446797
0.791766000,1.206706956
0.791139000,1.205889589
0.790514000,1.205003213
0.789889000,1.204042480
0.789266000,1.203016507
0.788644000,1.201923539
0.788022000,1.200761422
0.787402000,1.199540108
0.786782000,1.198253384
0.786164000,1.196911715
0.785546000,1.195508560
0.784929000,1.194050307
0.784314000,1.192543756
0.783699000,1.190981900
0.783085000,1.189371505
0.782473000,1.187719703
0.781861000,1.186019050
0.781250000,1.184276635
0.780640000,1.182494753
0.780031000,1.180675709
0.779423000,1.178821817
0.778816000,1.176935397
0.778210000,1.175018772
0.777605000,1.173074266
0.777001000,1.171104198
0.776398000,1.169110883
0.775795000,1.167091103
0.775194000,1.165058171
0.774593000,1.163003290
0.773994000,1.160939887
0.773395000,1.158859004
0.772798000,1.156774144
0.772201000,1.154676209
0.771605000,1.152573040
0.771010000,1.150466807
0.770416000,1.148359650
0.769823000,1.146253679
0.769231000,1.144150974
0.768640000,1.142053581
0.768049000,1.139957806
0.767460000,1.137877043
0.766871000,1.135801839
0.766284000,1.133745468
0.765697000,1.131698454
0.765111000,1.129668302
0.764526000,1.127656798
0.763942000,1.125665682
0.763359000,1.123696654
0.762777000,1.121751366
0.762195000,1.119825972
0.761615000,1.117932984
0.761035000,1.116063057
0.760456000,1.114223125
0.759878000,1.112414617
0.759301000,1.110638918
0.758725000,1.108897366
0.758150000,1.107191251
0.757576000,1.105521817
0.757002000,1.103885268
0.756430000,1.102292803
0.755858000,1.100735607
0.755287000,1.099219738
0.754717000,1.097746215
0.754148000,1.096316012
0.753580000,1.094930060
0.753012000,1.093584734
0.752445000,1.092285542
0.751880000,1.091037646
0.751315000,1.089833020
0.750751000,1.088676824
0.750188000,1.087569745
0.749625000,1.086508397
0.749064000,1.085501542
0.748503000,1.084541779
0.747943000,1.083633684
0.747384000,1.082777770
0.746826000,1.081974516
0.746269000,1.081224371
0.745712000,1.080524339
0.745156000,1.079878415
0.744602000,1.079290199
0.744048000,1.078753480
0.743494000,1.078268861
0.742942000,1.077842826
0.742390000,1.077469666
0.741840000,1.077155448
0.741290000,1.076894813
0.740741000,1.076690849
0.740192000,1.076541321
0.739645000,1.076451461
0.739098000,1.076416654
0.738552000,1.076439561
0.738007000,1.076520375
0.737463000,1.076659287
0.736920000,1.076856489
0.736377000,1.077110421
0.735835000,1.077423235
0.735294000,1.077795130
0.734754000,1.078226311
0.734214000,1.078715666
0.733676000,1.079266180
0.733138000,1.079875543
0.732601000,1.080545334
0.732064000,1.081274924
0.731529000,1.082066498
0.730994000,1.082918681
0.730460000,1.083832694
0.729927000,1.084808883
0.729395000,1.085847620
0.728863000,1.086949084
0.728332000,1.088114146
0.727802000,1.089343260
0.727273000,1.090636906
0.726744000,1.091995854
0.726216000,1.093420633
0.725689000,1.094911820
0.725163000,1.096470025
0.724638000,1.098095894
0.724113000,1.099790985
0.723589000,1.101555388
0.723066000,1.103389854
0.722543000,1.105296448
0.722022000,1.107273568
0.721501000,1.109324767
0.720981000,1.111449662
0.720461000,1.113651015
0.719942000,1.115928244
0.719424000,1.118282348
0.718907000,1.120714361
0.718391000,1.123225343
0.717875000,1.125818970
0.717360000,1.128494091
0.716846000,1.131251856
0.716332000,1.134096505
0.715820000,1.137023266
0.715308000,1.140039659
0.714796000,1.143147431
0.714286000,1.146340859
0.713776000,1.149628538
