a,E2
1.000000000,1.000000000
0.999001000,0.999370693
0.998004000,0.998737645
0.997009000,0.998100883
0.996016000,0.997460435
0.995025000,0.996816329
0.994036000,0.996168594
0.993049000,0.995517259
0.992063000,0.994860769
0.991080000,0.994202318
0.990099000,0.993540358
0.989120000,0.992874924
0.988142000,0.992204432
0.987167000,0.991532139
0.986193000,0.990854843
0.985222000,0.990175830
0.984252000,0.989491873
0.983284000,0.988804638
0.982318000,0.988114163
0.981354000,0.987420490
0.980392000,0.986723659
0.979432000,0.986023713
0.978474000,0.985320697
0.977517000,0.984612965
0.976562000,0.983902242
0.975610000,0.983190284
0.974659000,0.982473737
0.973710000,0.981754354
0.972763000,0.981032189
0.971817000,0.980305568
0.970874000,0.979578009
0.969932000,0.978846103
0.968992000,0.978111648
0.968054000,0.977374713
0.967118000,0.976635368
0.966184000,0.975893687
0.965251000,0.975147971
0.964320000,0.974400065
0.963391000,0.973650056
0.962464000,0.972898033
0.961538000,0.972142284
0.960615000,0.971386510
0.959693000,0.970627199
0.958773000,0.969866262
0.957854000,0.969101984
0.956938000,0.968338132
0.956023000,0.967571170
0.955110000,0.966803053
0.954198000,0.966032069
0.953289000,0.965262052
0.952381000,0.964489449
0.951475000,0.963716263
0.950570000,0.962940791
0.949668000,0.962166935
0.948767000,0.961391132
0.947867000,0.960613558
0.946970000,0.959838167
0.946074000,0.959061396
0.945180000,0.958285342
0.944287000,0.957508333
0.943396000,0.956732492
0.942507000,0.955958063
0.941620000,0.955185301
0.940734000,0.954412563
0.939850000,0.953642031
0.938967000,0.952872080
0.938086000,0.952104920
0.937207000,0.951340862
0.936330000,0.950580230
0.935454000,0.949821451
0.934579000,0.949064875
0.933707000,0.948314688
0.932836000,0.947567448
0.931966000,0.946823548
0.931099000,0.946087210
0.930233000,0.945355042
0.929368000,0.944627486
0.928505000,0.943906895
0.927644000,0.943193733
0.926784000,0.942486592
0.925926000,0.941787860
0.925069000,0.941096171
0.924214000,0.940413934
0.923361000,0.939741688
0.922509000,0.939078133
0.921659000,0.938425705
0.920810000,0.937783153
0.919963000,0.937152926
0.919118000,0.936535638
0.918274000,0.935930113
0.917431000,0.935337027
0.916590000,0.934758848
0.915751000,0.934196243
0.914913000,0.933648150
0.914077000,0.933117035
0.913242000,0.932601893
0.912409000,0.932105186
0.911577000,0.931625968
0.910747000,0.931166690
0.909918000,0.930726467
0.909091000,0.930307730
0.908265000,0.929909659
0.907441000,0.929534660
0.906618000,0.929181976
0.905797000,0.928853979
0.904977000,0.928549976
0.904159000,0.928272299
0.903342000,0.928020318
0.902527000,0.927796318
0.901713000,0.927599731
0.900901000,0.927432783
0.900090000,0.927294971
0.899281000,0.927188451
0.898473000,0.927112786
0.897666000,0.927068865
0.896861000,0.927058724
0.896057000,0.927082019
0.895255000,0.927140692
0.894454000,0.927234459
0.893655000,0.927365157
0.892857000,0.927532560
0.892061000,0.927738389
0.891266000,0.927982475
0.890472000,0.928265613
0.889680000,0.928589333
0.888889000,0.928953545
0.888099000,0.929358984
0.887311000,0.929806963
0.886525000,0.930298013
0.885740000,0.930832139
0.884956000,0.931409970
0.884173000,0.932032102
0.883392000,0.932699432
0.882613000,0.933412323
0.881834000,0.934170665
0.881057000,0.934975404
0.880282000,0.935826783
0.879507000,0.936724915
0.878735000,0.937670262
0.877963000,0.938662978
0.877193000,0.939703215
0.876424000,0.940791179
0.875657000,0.941926760
0.874891000,0.943110184
0.874126000,0.944341493
0.873362000,0.945620673
0.872600000,0.946947163
0.871840000,0.948320657
0.871080000,0.949742032
0.870322000,0.951209876
0.869565000,0.952724452
0.868810000,0.954284609
0.868056000,0.955890612
0.867303000,0.957541986
0.866551000,0.959238194
0.865801000,0.960977612
0.865052000,0.962760493
0.864304000,0.964586114
0.863558000,0.966452501
0.862813000,0.968359889
0.862069000,0.970307369
0.861326000,0.972293968
0.860585000,0.974317260
0.859845000,0.976377444
0.859107000,0.978471879
0.858369000,0.980602272
0.857633000,0.982764334
0.856898000,0.984958216
0.856164000,0.987182525
0.855432000,0.989434121
0.854701000,0.991713113
0.853971000,0.994017942
0.853242000,0.996346994
0.852515000,0.998696791
0.851789000,1.001067373
0.851064000,1.003456979
0.850340000,1.005863800
0.849618000,1.008284078
0.848896000,1.010719695
0.848176000,1.013164900
0.847458000,1.015617677
0.846740000,1.018079878
0.846024000,1.020545578
0.845309000,1.023014638
0.844595000,1.025484950
0.843882000,1.027954380
0.843170000,1.030420764
0.842460000,1.032879993
0.841751000,1.035331812
0.841043000,1.037774006
0.840336000,1.040204344
0.839631000,1.042618731
0.838926000,1.045018641
0.838223000,1.047398145
0.837521000,1.049756838
0.836820000,1.052092463
0.836120000,1.054402765
0.835422000,1.056683850
0.834725000,1.058935209
0.834028000,1.061156163
0.833333000,1.063341356
0.832639000,1.065490189
0.831947000,1.067599108
0.831255000,1.069668773
0.830565000,1.071694369
0.829876000,1.073675177
0.829187000,1.075610241
0.828500000,1.077495235
0.827815000,1.079328388
0.827130000,1.081109729
0.826446000,1.082836304
0.825764000,1.084505531
0.825083000,1.086116457
0.824402000,1.087667827
0.823723000,1.089156771
0.823045000,1.090582225
0.822368000,1.091942563
0.821693000,1.093236087
0.821018000,1.094461642
0.820345000,1.095617629
0.819672000,1.096702592
0.819001000,1.097715483
0.818331000,1.098654953
0.817661000,1.099519268
0.816993000,1.100308250
0.816327000,1.101021185
0.815661000,1.101655652
0.814996000,1.102211377
0.814332000,1.102687499
0.813670000,1.103084497
0.813008000,1.103399252
0.812348000,1.103633777
0.811688000,1.103784591
0.811030000,1.103854363
0.810373000,1.103841150
0.809717000,1.103744601
0.809061000,1.103562267
0.808407000,1.103298149
0.807754000,1.102950076
0.807103000,1.102520552
0.806452000,1.102004586
0.805802000,1.101404693
0.805153000,1.100721024
0.804505000,1.099953801
0.803859000,1.099106546
0.803213000,1.098173284
0.802568000,1.097157541
0.801925000,1.096063437
0.801282000,1.094884402
0.800641000,1.093628444
0.800000000,1.092288596
0.799361000,1.090873507
0.798722000,1.089375817
0.798085000,1.087804806
0.797448000,1.086152718
0.796813000,1.084429450
0.796178000,1.082626856
0.795545000,1.080755431
0.794913000,1.078811653
0.794281000,1.076791569
0.793651000,1.074706537
0.793021000,1.072547454
0.792393000,1.070326231
0.791766000,1.068038972
0.791139000,1.065681376
0.790514000,1.063266136
0.789889000,1.060783232
0.789266000,1.058245849
0.788644000,1.055649716
0.788022000,1.052990188
0.787402000,1.050281137
0.786782000,1.047511688
0.786164000,1.044696139
0.785546000,1.041823288
0.784929000,1.038901190
0.784314000,1.035938258
0.783699000,1.032922827
0.783085000,1.029863258
0.782473000,1.026768236
0.781861000,1.023625658
0.781250000,1.020444151
0.780640000,1.017225467
0.780031000,1.013971360
0.779423000,1.010683586
0.778816000,1.007363903
0.778210000,1.004014065
0.777605000,1.000635824
0.777001000,0.997230926
0.776398000,0.993801113
0.775795000,0.990340524
0.775194000,0.986866025
0.774593000,0.983364106
0.773994000,0.979851777
0.773395000,0.976315347
0.772798000,0.972771937
0.772201000,0.969207694
0.771605000,0.965632003
0.771010000,0.962046488
0.770416000,0.958452755
0.769823000,0.954852386
0.769231000,0.951246943
0.768640000,0.947637964
0.768049000,0.944019043
0.767460000,0.940407501
0.766871000,0.936788960
0.766284000,0.933180716
0.765697000,0.929568319
0.765111000,0.925961088
0.764526000,0.922360382
0.763942000,0.918767531
0.763359000,0.915183836
0.762777000,0.911610565
0.762195000,0.908041074
0.761615000,0.904492354
0.761035000,0.900949834
0.760456000,0.897422548
0.759878000,0.893911613
0.759301000,0.890418116
0.758725000,0.886943110
0.758150000,0.883487615
0.757576000,0.880052619
0.757002000,0.876631405
0.756430000,0.873240270
0.755858000,0.869864797
0.755287000,0.866513518
0.754717000,0.863187261
0.754148000,0.859886822
0.753580000,0.856612963
0.753012000,0.853359004
0.752445000,0.850133140
0.751880000,0.846943366
0.751315000,0.843775626
0.750751000,0.840637897
0.750188000,0.837530753
0.749625000,0.834447605
0.749064000,0.831403287
0.748503000,0.828384066
0.747943000,0.825397534
0.747384000,0.822444120
0.746826000,0.819524223
0.746269000,0.816638213
0.745712000,0.813779666
0.745156000,0.810955775
0.744602000,0.808173489
0.744048000,0.805419699
0.743494000,0.802694815
0.742942000,0.800012189
0.742390000,0.797358983
0.741840000,0.794748269
0.741290000,0.792167393
0.740741000,0.789622896
0.740192000,0.787108682
0.739645000,0.784637256
0.739098000,0.782196352
0.738552000,0.779792183
0.738007000,0.777424756
0.737463000,0.775094056
0.736920000,0.772800048
0.736377000,0.770536916
0.735835000,0.768310472
0.735294000,0.766120625
0.734754000,0.763967266
0.734214000,0.761844752
0.733676000,0.759764036
0.733138000,0.757713986
0.732601000,0.755699944
0.732064000,0.753716445
0.731529000,0.751773895
0.730994000,0.749861585
0.730460000,0.747984558
0.729927000,0.746142568
0.729395000,0.744335355
0.728863000,0.742557732
0.728332000,0.740814451
0.727802000,0.739105218
0.727273000,0.737429727
0.726744000,0.735782977
0.726216000,0.734169444
0.725689000,0.732588791
0.725163000,0.731040674
0.724638000,0.729524742
0.724113000,0.728036227
0.723589000,0.726579277
0.723066000,0.725153517
0.722543000,0.723754318
0.722022000,0.722389836
0.721501000,0.721051237
0.720981000,0.719742367
0.720461000,0.718458781
0.719942000,0.717204210
0.719424000,0.715978238
0.718907000,0.714780447
0.718391000,0.713610416
0.717875000,0.712463928
0.717360000,0.711344445
0.716846000,0.710251538
0.716332000,0.709181122
0.715820000,0.708140124
0.715308000,0.707120843
0.714796000,0.706122979
0.714286000,0.705153193
0.713776000,0.704204045
0.713267000,0.703278630
0.712758000,0.702373160
0.712251000,0.701493966
0.711744000,0.700633946
0.711238000,0.699796034
0.710732000,0.698976610
0.710227000,0.698178537
0.709723000,0.697401403
0.709220000,0.696644801
0.708717000,0.695905270
0.708215000,0.695185543
0.707714000,0.694485230
0.707214000,0.693803945
0.706714000,0.693138384
0.706215000,0.692491169
0.705716000,0.691859070
0.705219000,0.691247492
0.704722000,0.690650389
0.704225000,0.690067509
0.703730000,0.689504102
0.703235000,0.688954325
0.702741000,0.688420640
0.702247000,0.687900083
0.701754000,0.687395078
0.701262000,0.686905345
0.700771000,0.686430612
0.700280000,0.685968062
0.699790000,0.685520057
0.699301000,0.685086360
0.698812000,0.684664262
0.698324000,0.684256083
0.697837000,0.683861624
0.697350000,0.683478282
0.696864000,0.683108343
0.696379000,0.682751645
0.695894000,0.682405691
0.695410000,0.682072737
0.694927000,0.681752658
0.694444000,0.681443065
0.693963000,0.681148442
0.693481000,0.680861930
0.693001000,0.680590233
0.692521000,0.680328841
0.692042000,0.680079945
0.691563000,0.679841364
0.691085000,0.679615271
0.690608000,0.679401658
0.690131000,0.679198448
0.689655000,0.679007786
0.689180000,0.678829702
0.688705000,0.678662219
0.688231000,0.678507453
0.687758000,0.678365468
0.687285000,0.678234391
0.686813000,0.678116302
0.686342000,0.678011296
0.685871000,0.677917602
0.685401000,0.677837260
0.684932000,0.677770393
0.684463000,0.677715332
0.683995000,0.677674069
0.683527000,0.677645002
0.683060000,0.677630088
0.682594000,0.677629490
0.682128000,0.677641706
0.681663000,0.677668633
0.681199000,0.677710449
0.680735000,0.677765752
0.680272000,0.677836370
0.679810000,0.677922493
0.679348000,0.678022819
0.678887000,0.678139095
0.678426000,0.678270085
0.677966000,0.678417482
0.677507000,0.678581482
0.677048000,0.678760946
0.676590000,0.678957470
0.676133000,0.679171248
0.675676000,0.679401239
0.675219000,0.679647737
0.674764000,0.679913354
0.674309000,0.680195916
0.673854000,0.680495709
0.673401000,0.680815115
0.672948000,0.681152164
0.672495000,0.681507131
0.672043000,0.681881219
0.671592000,0.682274574
0.671141000,0.682686480
0.670691000,0.683118003
0.670241000,0.683568492
0.669792000,0.684038914
0.669344000,0.684529373
0.668896000,0.685039317
0.668449000,0.685569561
0.668003000,0.686120179
0.667557000,0.686690715
0.667111000,0.687281351
0.666667000,0.687893122
0.666223000,0.688525152
0.665779000,0.689177589
0.665336000,0.689850874
0.664894000,0.690544999
0.664452000,0.691259739
0.664011000,0.691995363
0.663570000,0.692751708
0.663130000,0.693528931
0.662691000,0.694326967
0.662252000,0.695145751
0.661813000,0.695985327
0.661376000,0.696845521
0.660939000,0.697726381
0.660502000,0.698627914
0.660066000,0.699549879
0.659631000,0.700492127
0.659196000,0.701454823
0.658762000,0.702437558
0.658328000,0.703440561
0.657895000,0.704463315
0.657462000,0.705506113
0.657030000,0.706568329
0.656599000,0.707649739
0.656168000,0.708750737
0.655738000,0.709870537
0.655308000,0.711009599
0.654879000,0.712167034
0.654450000,0.713343367
0.654022000,0.714537612
0.653595000,0.715749485
0.653168000,0.716979607
0.652742000,0.718226851
0.652316000,0.719491900
0.651890000,0.720774558
0.651466000,0.722072508
0.651042000,0.723387510
0.650618000,0.724719351
0.650195000,0.726066646
0.649773000,0.727429067
0.649351000,0.728807513
0.648929000,0.730201750
0.648508000,0.731610242
0.648088000,0.733032648
0.647668000,0.734469990
0.647249000,0.735920628
0.646831000,0.737384221
0.646412000,0.738863326
0.645995000,0.740353343
0.645578000,0.741856857
0.645161000,0.743373609
0.644745000,0.744901785
0.644330000,0.746441046
0.643915000,0.747992667
0.643501000,0.749554757
0.643087000,0.751128644
0.642674000,0.752712390
0.642261000,0.754307374
0.641849000,0.755911619
0.641437000,0.757526549
0.641026000,0.759150151
0.640615000,0.760783897
0.640205000,0.762425738
0.639795000,0.764077192
0.639386000,0.765736177
0.638978000,0.767402400
0.638570000,0.769077443
0.638162000,0.770761068
0.637755000,0.772451141
0.637349000,0.774147383
0.636943000,0.775851452
0.636537000,0.777563117
0.636132000,0.779280197
0.635728000,0.781002430
0.635324000,0.782731532
0.634921000,0.784465293
0.634518000,0.786205457
0.634115000,0.787951800
0.633714000,0.789700064
