a,E2
1.000000000,1.000000000
0.999001000,1.000533360
0.998004000,1.001064936
0.997009000,1.001594718
0.996016000,1.002122694
0.995025000,1.002648854
0.994036000,1.003173187
0.993049000,1.003695684
0.992063000,1.004215935
0.991080000,1.004734724
0.990099000,1.005251648
0.989120000,1.005766696
0.988142000,1.006279446
0.987167000,1.006790715
0.986193000,1.007299659
0.985222000,1.007807115
0.984252000,1.008312223
0.983284000,1.008815400
0.982318000,1.009316638
0.981354000,1.009815932
0.980392000,1.010313274
0.979432000,1.010808661
0.978474000,1.011302085
0.977517000,1.011793079
0.976562000,1.012282094
0.975610000,1.012769597
0.974659000,1.013254645
0.973710000,1.013737703
0.972763000,1.014218768
0.971817000,1.014697348
0.970874000,1.015174419
0.969932000,1.015648993
0.968992000,1.016121562
0.968054000,1.016592126
0.967118000,1.017060687
0.966184000,1.017527247
0.965251000,1.017991285
0.964320000,1.018453318
0.963391000,1.018913352
0.962464000,1.019371391
0.961538000,1.019826899
0.960615000,1.020280965
0.959693000,1.020732505
0.958773000,1.021182071
0.957854000,1.021629113
0.956938000,1.022074761
0.956023000,1.022517897
0.955110000,1.022959099
0.954198000,1.023397798
0.953289000,1.023835171
0.952381000,1.024270067
0.951475000,1.024703085
0.950570000,1.025133647
0.949668000,1.025562971
0.948767000,1.025989873
0.947867000,1.026414366
0.946970000,1.026837701
0.946074000,1.027258672
0.945180000,1.027677925
0.944287000,1.028094858
0.943396000,1.028510130
0.942507000,1.028923778
0.941620000,1.029335841
0.940734000,1.029745705
0.939850000,1.030154058
0.938967000,1.030560281
0.938086000,1.030965077
0.937207000,1.031368494
0.936330000,1.031770586
0.935454000,1.032170726
0.934579000,1.032568958
0.933707000,1.032966708
0.932836000,1.033362665
0.931966000,1.033756880
0.931099000,1.034150815
0.930233000,1.034543139
0.929368000,1.034933915
0.928505000,1.035323921
0.927644000,1.035713238
0.926784000,1.036101226
0.925926000,1.036488686
0.925069000,1.036874978
0.924214000,1.037260914
0.923361000,1.037646592
0.922509000,1.038031369
0.921659000,1.038416079
0.920810000,1.038800081
0.919963000,1.039184223
0.919118000,1.039568615
0.918274000,1.039952617
0.917431000,1.040336336
0.916590000,1.040720645
0.915751000,1.041105668
0.914913000,1.041490766
0.914077000,1.041876827
0.913242000,1.042263215
0.912409000,1.042650828
0.911577000,1.043039033
0.910747000,1.043428737
0.909918000,1.043819308
0.909091000,1.044211663
0.908265000,1.044605172
0.907441000,1.045000760
0.906618000,1.045397798
0.905797000,1.045797219
0.904977000,1.046198396
0.904159000,1.046602266
0.903342000,1.047008206
0.902527000,1.047417156
0.901713000,1.047828498
0.900901000,1.048243170
0.900090000,1.048660559
0.899281000,1.049081605
0.898473000,1.049505695
0.897666000,1.049932995
0.896861000,1.050364443
0.896057000,1.050799432
0.895255000,1.051238895
0.894454000,1.051682226
0.893655000,1.052130352
0.892857000,1.052582671
0.892061000,1.053040101
0.891266000,1.053502042
0.890472000,1.053968653
0.889680000,1.054440835
0.888889000,1.054917992
0.888099000,1.055400275
0.887311000,1.055888565
0.886525000,1.056382995
0.885740000,1.056882969
0.884956000,1.057388621
0.884173000,1.057900086
0.883392000,1.058418199
0.882613000,1.058943069
0.881834000,1.059473396
0.881057000,1.060010696
0.880282000,1.060555056
0.879507000,1.061105193
0.878735000,1.061663243
0.877963000,1.062227245
0.877193000,1.062798620
0.876424000,1.063376760
0.875657000,1.063962379
0.874891000,1.064554862
0.874126000,1.065154252
0.873362000,1.065760584
0.872600000,1.066374508
0.871840000,1.066996020
0.871080000,1.067623879
0.870322000,1.068259312
0.869565000,1.068901685
0.868810000,1.069551566
0.868056000,1.070208311
0.867303000,1.070871874
0.866551000,1.071542194
0.865801000,1.072219772
0.865052000,1.072903945
0.864304000,1.073594620
0.863558000,1.074292245
0.862813000,1.074996141
0.862069000,1.075706179
0.861326000,1.076422221
0.860585000,1.077144645
0.859845000,1.077872748
0.859107000,1.078606877
0.858369000,1.079345797
0.857633000,1.080090349
0.856898000,1.080839801
0.856164000,1.081593933
0.855432000,1.082353013
0.854701000,1.083116290
0.853971000,1.083883507
0.853242000,1.084654399
0.852515000,1.085429182
0.851789000,1.086207071
0.851064000,1.086987770
0.850340000,1.087770971
0.849618000,1.088556846
0.848896000,1.089344088
0.848176000,1.090133342
0.847458000,1.090924267
0.846740000,1.091715523
0.846024000,1.092507740
0.845309000,1.093300055
0.844595000,1.094092093
0.843882000,1.094883471
0.843170000,1.095673799
0.842460000,1.096463201
0.841751000,1.097250767
0.841043000,1.098036092
0.840336000,1.098818766
0.839631000,1.099598919
0.838926000,1.100375051
0.838223000,1.101147839
0.837521000,1.101916317
0.836820000,1.102680058
0.836120000,1.103438635
0.835422000,1.104192226
0.834725000,1.104939822
0.834028000,1.105680365
0.833333000,1.106414674
0.832639000,1.107141709
0.831947000,1.107861715
0.831255000,1.108572944
0.830565000,1.109276336
0.829876000,1.109970805
0.829187000,1.110655207
0.828500000,1.111330588
0.827815000,1.111996599
0.827130000,1.112651322
0.826446000,1.113295121
0.825764000,1.113928440
0.825083000,1.114550115
0.824402000,1.115158909
0.823723000,1.115756182
0.823045000,1.116340733
0.822368000,1.116912219
0.821693000,1.117471270
0.821018000,1.118015664
0.820345000,1.118547034
0.819672000,1.119063084
0.819001000,1.119565568
0.818331000,1.120053196
0.817661000,1.120524590
0.816993000,1.120981691
0.816327000,1.121424336
0.815661000,1.121849992
0.814996000,1.122259578
0.814332000,1.122652891
0.813670000,1.123031016
0.813008000,1.123391251
0.812348000,1.123736014
0.811688000,1.124062518
0.811030000,1.124373324
0.810373000,1.124666978
0.809717000,1.124943374
