a,E2
1.000000000,1.000000000
0.999001000,0.999532194
0.998004000,0.999060193
0.997009000,0.998584018
0.996016000,0.998103688
0.995025000,0.997619224
0.994036000,0.997130649
0.993049000,0.996637984
0.992063000,0.996139826
0.991080000,0.995639044
0.990099000,0.995134244
0.989120000,0.994625449
0.988142000,0.994111234
0.987167000,0.993594527
0.986193000,0.993072438
0.985222000,0.992547931
0.984252000,0.992018088
0.983284000,0.991484409
0.982318000,0.990946930
0.981354000,0.990405683
0.980392000,0.989860704
0.979432000,0.989312033
0.978474000,0.988759708
0.977517000,0.988202232
0.976562000,0.987641168
0.975610000,0.987078117
0.974659000,0.986510025
0.973710000,0.985938487
0.972763000,0.985363555
0.971817000,0.984783701
0.970874000,0.984202136
0.969932000,0.983615748
0.968992000,0.983026185
0.968054000,0.982433507
0.967118000,0.981837786
0.966184000,0.981239090
0.965251000,0.980635867
0.964320000,0.980029812
0.963391000,0.979421010
0.962464000,0.978809545
0.961538000,0.978193856
0.960615000,0.977577348
0.959693000,0.976956796
0.958773000,0.976333972
0.957854000,0.975707299
0.956938000,0.975080261
0.956023000,0.974449606
0.955110000,0.973817150
0.954198000,0.973181323
0.953289000,0.972545679
0.952381000,0.971906948
0.951475000,0.971266996
0.950570000,0.970624262
0.949668000,0.969982374
0.948767000,0.969338052
0.947867000,0.968691473
0.946970000,0.968046324
0.946074000,0.967399321
0.945180000,0.966752433
0.944287000,0.966104125
0.943396000,0.965456396
0.942507000,0.964809499
0.941620000,0.964163696
0.940734000,0.963517490
0.939850000,0.962872934
0.938967000,0.962228552
0.938086000,0.961586430
0.937207000,0.960946891
0.936330000,0.960310276
0.935454000,0.959675151
0.934579000,0.959041885
0.933707000,0.958414416
0.932836000,0.957789579
0.931966000,0.957167784
0.931099000,0.956553014
0.930233000,0.955942149
0.929368000,0.955335653
0.928505000,0.954735774
0.927644000,0.954142994
0.926784000,0.953556055
0.925926000,0.952977243
0.925069000,0.952405342
0.924214000,0.951842661
0.923361000,0.951289766
0.922509000,0.950745510
0.921659000,0.950212229
0.920810000,0.949688833
0.919963000,0.949177673
0.919118000,0.948679392
0.918274000,0.948192979
0.917431000,0.947719144
0.916590000,0.947260259
0.915751000,0.946817033
0.914913000,0.946388567
0.914077000,0.945977238
0.913242000,0.945582212
0.912409000,0.945205862
0.911577000,0.944847416
0.910747000,0.944509238
0.909918000,0.944190619
0.909091000,0.943893908
0.908265000,0.943618466
0.907441000,0.943366614
0.906618000,0.943137777
0.905797000,0.942934249
0.904977000,0.942755526
0.904159000,0.942603859
0.903342000,0.942478811
0.902527000,0.942382584
0.901713000,0.942314810
0.900901000,0.942277640
0.900090000,0.942270767
0.899281000,0.942296271
0.898473000,0.942353924
0.897666000,0.942444685
0.896861000,0.942570505
0.896057000,0.942731264
0.895255000,0.942928817
0.894454000,0.943163110
0.893655000,0.943435892
0.892857000,0.943747171
0.892061000,0.944098584
0.891266000,0.944490199
0.890472000,0.944922890
0.889680000,0.945398107
0.888889000,0.945916000
0.888099000,0.946477396
0.887311000,0.947083511
0.886525000,0.947734957
0.885740000,0.948432006
0.884956000,0.949175374
0.884173000,0.949965752
0.883392000,0.950803932
0.882613000,0.951690361
0.881834000,0.952625418
0.881057000,0.953609744
0.880282000,0.954643666
0.879507000,0.955727817
0.878735000,0.956862106
0.877963000,0.958047441
0.877193000,0.959283622
0.876424000,0.960571185
0.875657000,0.961909878
0.874891000,0.963300261
0.874126000,0.964742479
0.873362000,0.966236629
0.872600000,0.967781984
0.871840000,0.969378333
0.871080000,0.971027189
0.870322000,0.972726701
0.869565000,0.974477511
0.868810000,0.976278280
0.868056000,0.978129659
0.867303000,0.980031280
0.866551000,0.981982715
0.865801000,0.983982128
0.865052000,0.986030179
0.864304000,0.988126257
0.863558000,0.990268153
0.862813000,0.992456532
0.862069000,0.994690586
0.861326000,0.996969453
0.860585000,0.999290434
0.859845000,1.001654187
0.859107000,1.004057787
0.858369000,1.006503806
0.857633000,1.008987273
0.856898000,1.011508819
0.856164000,1.014067153
0.855432000,1.016658795
0.854701000,1.019284361
0.853971000,1.021942382
0.853242000,1.024631333
0.852515000,1.027347356
0.851789000,1.030091026
0.851064000,1.032860659
0.850340000,1.035654529
0.849618000,1.038468446
0.848896000,1.041305371
0.848176000,1.044158600
0.847458000,1.047026153
0.846740000,1.049911014
0.846024000,1.052806229
0.845309000,1.055712255
0.844595000,1.058627041
0.843882000,1.061548499
0.843170000,1.064474512
0.842460000,1.067400401
0.841751000,1.070326536
0.841043000,1.073250740
0.840336000,1.076170802
0.839631000,1.079082001
0.838926000,1.081987127
0.838223000,1.084878941
0.837521000,1.087757704
0.836820000,1.090621161
0.836120000,1.093467050
0.835422000,1.096290751
0.834725000,1.099092438
0.834028000,1.101872158
0.833333000,1.104623053
0.832639000,1.107345220
0.831947000,1.110034292
0.831255000,1.112692428
0.830565000,1.115313198
0.829876000,1.117896599
0.829187000,1.120442437
0.828500000,1.122944681
0.827815000,1.125401449
0.827130000,1.127814364
0.826446000,1.130179547
0.825764000,1.132493443
0.825083000,1.134755849
0.824402000,1.136966296
0.823723000,1.139120014
0.823045000,1.141216695
0.822368000,1.143254585
0.821693000,1.145230909
0.821018000,1.147146226
0.820345000,1.148996909
0.819672000,1.150783233
0.819001000,1.152502074
0.818331000,1.154152856
0.817661000,1.155734655
0.816993000,1.157245139
0.816327000,1.158683382
0.815661000,1.160048754
0.814996000,1.161339776
0.814332000,1.162555381
0.813670000,1.163694800
0.813008000,1.164756733
0.812348000,1.165740905
0.811688000,1.166645669
0.811030000,1.167471370
0.810373000,1.168216851
0.809717000,1.168881517
0.809061000,1.169463712
0.808407000,1.169965063
0.807754000,1.170384185
0.807103000,1.170722242
0.806452000,1.170976100
0.805802000,1.171146926
0.805153000,1.171234590
0.804505000,1.171239021
0.803859000,1.171162379
0.803213000,1.171000538
0.802568000,1.170755652
0.801925000,1.170430472
0.801282000,1.170020266
0.800641000,1.169530599
0.800000000,1.168956326
0.799361000,1.168303666
0.798722000,1.167567067
0.798085000,1.166753382
0.797448000,1.165856650
0.796813000,1.164884358
0.796178000,1.163830131
0.795545000,1.162702078
0.794913000,1.161497403
0.794281000,1.160212855
0.793651000,1.158857442
0.793021000,1.157423774
0.792393000,1.155921442
0.791766000,1.154347250
0.791139000,1.152697562
0.790514000,1.150982810
0.789889000,1.149194606
0.789266000,1.147343918
0.788644000,1.145427142
0.788022000,1.143440248
0.787402000,1.141394977
0.786782000,1.139281979
0.786164000,1.137113472
0.785546000,1.134879737
0.784929000,1.132587658
0.784314000,1.130244542
0.783699000,1.127840127
0.783085000,1.125381661
0.782473000,1.122876782
0.781861000,1.120314709
0.781250000,1.117703017
0.780640000,1.115043205
0.780031000,1.112336784
0.779423000,1.109585269
0.778816000,1.106790183
0.778210000,1.103953048
0.777605000,1.101075395
0.777001000,1.098158746
0.776398000,1.095204633
0.775795000,1.092207555
