k_dimless,omega_L_rad_s,freq_L_hz,omega_T_rad_s,freq_T_hz,omega_E_rad_s,omega_T0_rad_s,Cs_param,Ct_param,beta_param,method
0.8377580409572781,23.624658138365998,3.7599811215771224,9.448078496011174,1.5037083953604184,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
0.8500780121478264,23.673631871335687,3.767775533260911,9.487611636367669,1.5100002900641003,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
0.8623979833383746,23.723366245572034,3.775691004762208,9.527554258044372,1.516357355743997,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
0.8747179545289228,23.773862952737854,3.783727805317512,9.567901232721283,1.522778776202631,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
0.8870379257194709,23.825123689912328,3.791886205025364,9.608647466731687,1.529263740757766,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
0.8993578969100192,23.877150158991302,3.8001664747509003,9.64978790245873,1.5358114444646793,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
0.9116778681005674,23.9299440660917,3.8085688860310634,9.691317519648102,1.542421088325082,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
0.9239978392911156,23.98350712096043,3.8170937109805236,9.733231336638793,1.5490918794829995,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
0.9363178104816638,24.037841036388034,3.825741222198364,9.775524411514013,1.5558230314079464,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
0.948637781672212,24.092947527627476,3.8345116926755716,9.818191843174338,1.5626137640657227,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
0.9609577528627602,24.148828311818267,3.8434053957033876,9.861228772335304,1.5694633040771861,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
0.9732777240533085,24.205485107416358,3.8524226047825705,9.904630382451531,1.576370884865331,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
0.9855976952438567,24.262919633629913,3.861563593533599,9.948391900569664,1.5833357467910374,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
0.9979176664344048,24.321133609861455,3.870828635607883,9.992508598112286,1.5903571372778358,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.010237637624953,24.38012875515642,3.8802180046000014,10.03697579159508,1.597434310926046,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.0225576088155013,24.439906787658604,3.8897319739610317,10.081788843279407,1.6045665296166394,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.0348775800060495,24.500469424072573,3.899370816912992,10.126943161762606,1.6117530626051861,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.0471975511965976,24.56181837913342,3.9091348063644484,10.17243420250814,1.6189931866062326,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.0595175223871458,24.623955365083987,3.9190242148273127,10.218257468317885,1.6262861858684676,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.0718374935776942,24.686882091159887,3.929039314334882,10.26440850974867,1.6336313522410157,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.0841574647682424,24.75060026308244,3.9391803763611355,10.310882925475262,1.6410279852312106,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.0964774359587905,24.815111582559826,3.9494476717413423,10.357676362601966,1.6484753920541855,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.1087974071493387,24.880417746796542,3.959841470593987,10.404784516924868,1.6559728876746111,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.121117378339887,24.946520448011498,3.9703620422440733,10.45220313314687,1.6635197948409204,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.133437349530435,25.013421372964757,3.9810096551478047,10.4999280050475,1.6711154441123333,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.1457573207209835,25.081122202493237,3.991784576818684,10.547954975609544,1.6787591738790113,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.1580772919115316,25.149624611055444,4.00268707375506,10.596279937104404,1.6864503303756437,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.1703972631020798,25.21893026628543,4.013717411369135,10.644898831138143,1.6941882676887743,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
