z,fs8_pred,fs8_fit,fs8_pred_ocean,fs8_lcdm_repaired,fs8_model_repaired,R_res
0.8455803652812937,0.0,0.4511184112730494,0.4394646654572722,0.4511184112730494,0.4394646654572722,1.0265180496449042
0.8354196076583977,0.0,0.4511184112730494,0.4403467559093796,0.4511184112730494,0.4403467559093796,1.0244617570564925
0.8253147896182014,0.0,0.4511184112730494,0.4412121517519943,0.4511184112730494,0.4412121517519943,1.0224523723603682
0.8152656031879097,0.0,0.4511184112730494,0.4420605974296612,0.4511184112730494,0.4420605974296612,1.0204899823600078
0.8052717420902593,0.0,0.4511184112730494,0.4428918022460542,0.4511184112730494,0.4428918022460542,1.0185747602129354
0.7953329017341824,0.0,0.4511184112730494,0.4437053303580834,0.4511184112730494,0.4437053303580834,1.0167072162711759
0.7854487792055216,0.0,0.4511184112730494,0.4445011376335667,0.4511184112730494,0.4445011376335667,1.0148869667121927
0.7756190732578008,0.0,0.4511184112730494,0.4452789747079713,0.4511184112730494,0.4452789747079713,1.0131141080014114
0.7658434843030424,0.0,0.4511184112730494,0.4460385940978081,0.4511184112730494,0.4460385940978081,1.0113887390967056
0.7561217144026358,0.0,0.4511184112730494,0.4467797377899418,0.4511184112730494,0.4467797377899418,1.0097109898147338
0.746453467258259,0.0,0.4511184112730494,0.4475018984463389,0.4511184112730494,0.4475018984463389,1.0080815586241454
0.7368384482028456,0.0,0.4511184112730494,0.44820509917343,0.4511184112730494,0.44820509917343,1.0064999530460321
0.7272763641916054,0.0,0.4511184112730494,0.4488891014399547,0.4511184112730494,0.4488891014399547,1.004966281930088
0.7177669237930928,0.0,0.4511184112730494,0.4495536692885418,0.4511184112730494,0.4495536692885418,1.0034806566855166
0.7083098371803251,0.0,0.4511184112730494,0.4501985694741954,0.4511184112730494,0.4501985694741954,1.0020431912965169
0.6989048161219482,0.0,0.4511184112730494,0.4508232682291158,0.4511184112730494,0.4508232682291158,1.0006546757115997
0.6895515739734526,0.0,0.4511184112730494,0.4514278111145615,0.4511184112730494,0.4514278111145615,0.9993146194499002
0.6802498256684364,0.0,0.4511184112730494,0.4520119922328324,0.4511184112730494,0.4520119922328324,0.9980231034239404
0.6709992877099189,0.0,0.4511184112730494,0.4525755906982297,0.4511184112730494,0.4525755906982297,0.9967802518405109
0.6617996781616973,0.0,0.4511184112730494,0.4531183890424057,0.4511184112730494,0.4531183890424057,0.9955861915611438
0.6526507166397575,0.0,0.4511184112730494,0.4536398758104167,0.4511184112730494,0.4536398758104167,0.9944417043742843
0.6435521243037245,0.0,0.4511184112730494,0.4541400708685861,0.4511184112730494,0.4541400708685861,0.9933464149293026
0.6345036238483677,0.0,0.4511184112730494,0.4546188237306076,0.4511184112730494,0.4546188237306076,0.9923003354132287
0.6255049394951473,0.0,0.4511184112730494,0.4550759321382713,0.4511184112730494,0.4550759321382713,0.9913036032324833
0.6165557969838091,0.0,0.4511184112730494,0.4555111979471142,0.4511184112730494,0.4555111979471142,0.9903563585398952
0.6076559235640266,0.0,0.4511184112730494,0.4559241431054657,0.4511184112730494,0.4559241431054657,0.9894593609373641
0.5988050479870877,0.0,0.4511184112730494,0.456314751582398,0.4511184112730494,0.456314751582398,0.9886123771117878
0.5900029004976268,0.0,0.4511184112730494,0.456682938113308,0.4511184112730494,0.456682938113308,0.9878153388798642
0.5812492128254052,0.0,0.4511184112730494,0.4570285225436756,0.4511184112730494,0.4570285225436756,0.9870683973119831
0.5725437181771325,0.0,0.4511184112730494,0.4573513295019708,0.4511184112730494,0.4573513295019708,0.9863717063297734
0.5638861512283373,5.896129422192662e-08,0.4511184112730494,0.457650925162065,0.4511184112730494,0.457650925162065,0.985725989985266
0.5552762481152793,2.930935331375119e-07,0.4511184112730494,0.4579272479279341,0.4511184112730494,0.4579272479279341,0.9851311825498617
0.5467137464269081,2.814649051492205e-07,0.4511184112730494,0.4581802868897378,0.4511184112730494,0.4581802868897378,0.9845871247219594
0.5381983851968652,2.697778805198325e-07,0.4511184112730494,0.4584098872976881,0.4511184112730494,0.4584098872976881,0.984093981768976
0.5297299048955306,2.6365893148364264e-07,0.4511184112730494,0.4586158998078191,0.4511184112730494,0.4586158998078191,0.9836519219287612
0.5213080474221121,2.592804010440263e-07,0.4511184112730494,0.4587979451112872,0.4511184112730494,0.4587979451112872,0.9832616211121543
0.5129325560967801,2.5564424568285655e-07,0.4511184112730494,0.4589559071355389,0.4511184112730494,0.4589559071355389,0.9829232051693041
0.5046031756528435,2.523920082638863e-07,0.4511184112730494,0.4590898575268065,0.4511184112730494,0.4590898575268065,0.9826364139327743
0.4963196522289708,2.4936815767427544e-07,0.4511184112730494,0.4591996699684704,0.4511184112730494,0.4591996699684704,0.982401427474946
0.4880817333614513,2.464959770076449e-07,0.4511184112730494,0.4592852241070119,0.4511184112730494,0.4592852241070119,0.9822184289733221
0.4798891679765029,2.437338765243045e-07,0.4511184112730494,0.4593462046500285,0.4511184112730494,0.4593462046500285,0.9820880344853448
0.4717417063826177,2.4105757993078483e-07,0.4511184112730494,0.4593824331055429,0.4511184112730494,0.4593824331055429,0.9820105836946647
0.4636391002629534,2.384520553262593e-07,0.4511184112730494,0.459394070702136,0.4511184112730494,0.459394070702136,0.9819857069194687
0.4555811026677643,2.359075274297885e-07,0.4511184112730494,0.4593810222170751,0.4511184112730494,0.4593810222170751,0.9820135997256733
0.4475674680068753,2.334173362123445e-07,0.4511184112730494,0.4593431988643126,0.4511184112730494,0.4593431988643126,0.9820944609355309
0.4395979520421968,2.3097676007932638e-07,0.4511184112730494,0.4592803578233203,0.4511184112730494,0.4592803578233203,0.9822288360230492
0.4316723118802805,1.6776904877035816e-07,0.4511184112730494,0.4591922514027848,0.4511184112730494,0.4591922514027848,0.982417298843631
0.423790305964917,5.0978101965557954e-08,0.4511184112730494,0.4590791360434949,0.4511184112730494,0.4590791360434949,0.9826593627428731
0.4159516940697729,1.4515866447147726e-10,0.4511184112730494,0.4589409498213267,0.4511184112730494,0.4589409498213267,0.9829552395546252
0.408156237291071,2.3707591213906435e-10,0.4511184112730494,0.458777637622477,0.4511184112730494,0.458777637622477,0.983305144537733
0.4004036980403067,3.282502546651985e-10,0.4511184112730494,0.4585890362806062,0.4511184112730494,0.4585890362806062,0.9837095429316247
0.3926938400370086,4.1946261190973366e-10,0.4511184112730494,0.4583748234573696,0.4511184112730494,0.4583748234573696,0.9841692610218261
0.3850264283015356,5.11455406949726e-10,0.4511184112730494,0.4581353548500916,0.4511184112730494,0.4581353548500916,0.9846836889954973
0.377401229147918,6.04947028608526e-10,0.4511184112730494,0.4578706035049775,0.4511184112730494,0.4578706035049775,0.9852530558191761
0.3698180101767314,7.006737994065507e-10,0.4511184112730494,0.4575805495387262,0.4511184112730494,0.4575805495387262,0.9858775940712711
0.362276540268017,7.99422168115363e-10,0.4511184112730494,0.4572651151510497,0.4511184112730494,0.4572651151510497,0.9865576802727017
0.3547765895742361,9.020187751613671e-10,0.4511184112730494,0.4569238993783642,0.4511184112730494,0.4569238993783642,0.9872944091713893
