z,fs8_pred,fs8_fit,fs8_pred_ocean_tau,fs8_lcdm_repaired,fs8_model_repaired,R_res
0.3325235732465676,1.2427444455395234e-09,0.4511184112730494,0.4581510418816308,0.4511184112730494,0.4581510418816308,0.9846499735552312
0.3251874261411613,1.3713593067905514e-09,0.4511184112730494,0.4577245513258771,0.4511184112730494,0.4577245513258771,0.9855674334407192
0.3178916678554599,1.5101115763426378e-09,0.4511184112730494,0.4572721912232852,0.4511184112730494,0.4572721912232852,0.9865424137562939
0.3106360760306779,1.661126536920403e-09,0.4511184112730494,0.4567945187459291,0.4511184112730494,0.4567945187459291,0.9875740464477054
0.3034204295322167,1.8269454870240343e-09,0.4511184112730494,0.4562915771717055,0.4511184112730494,0.4562915771717055,0.9886625873510057
0.2962445084429235,2.010687843817451e-09,0.4511184112730494,0.4557634170154139,0.4511184112730494,0.4557634170154139,0.989808296214772
0.2891080940563897,2.2167137299613998e-09,0.4511184112730494,0.455210096015128,0.4511184112730494,0.455210096015128,0.9910114367455888
0.2820109688702841,2.450562723290335e-09,0.4511184112730494,0.4546311779780926,0.4511184112730494,0.4546311779780926,0.9922733704259665
0.2749529165797251,2.7192735451621822e-09,0.4511184112730494,0.4540271906673405,0.4511184112730494,0.4540271906673405,0.9935933806298789
0.2679337220706872,3.0330644473860423e-09,0.4511184112730494,0.4533982572516351,0.4511184112730494,0.4533982572516351,0.9949716481214431
0.2609531714134459,3.406218050042145e-09,0.4511184112730494,0.4527444645168226,0.4511184112730494,0.4527444645168226,0.996408452513034
0.2540110518560563,3.859370899081474e-09,0.4511184112730494,0.4520659063270002,0.4511184112730494,0.4520659063270002,0.9979040776119369
0.2471071518178698,4.424323944206077e-09,0.4511184112730494,0.4513622346233414,0.4511184112730494,0.4513622346233414,0.9994598056027096
0.2402412608830852,5.1520277066788334e-09,0.4511184112730494,0.4506339056559211,0.4511184112730494,0.4506339056559211,1.0010751645871454
0.2334131697943362,6.1298831824046385e-09,0.4511184112730494,0.4498811346032315,0.4511184112730494,0.4498811346032315,1.0027502301711522
0.2266226704463128,7.522654834831583e-09,0.4511184112730494,0.4491040435381535,0.4511184112730494,0.4491040435381535,1.0044853030469871
0.219869555879419,9.683975532427318e-09,0.4511184112730494,0.4483027613392011,0.4511184112730494,0.4483027613392011,1.0062806883576563
0.2131536202734665,1.3552527277488436e-08,0.4511184112730494,0.4474770303667904,0.4511184112730494,0.4474770303667904,1.008137581728551
0.2064746589413988,2.2974478826211797e-08,0.4511184112730494,0.4466272304891898,0.4511184112730494,0.4466272304891898,1.0100557701753663
0.1998324683230559,2.7493550993970023e-05,0.4511184112730494,0.4457536673655627,0.4511184112730494,0.4457536673655627,1.012035221020598
0.1932268459789685,10.612332109023658,0.4511184112730494,0.4448564967414939,0.4511184112730494,0.4448564967414939,1.0140762573491071
0.1866575905841883,10.274736236980935,0.4511184112730494,0.4439358807760101,0.4511184112730494,0.4439358807760101,1.0161792069712503
0.1801245019221524,7.6294430695155855,0.4511184112730494,0.4429916527399982,0.4511184112730494,0.4429916527399982,1.0183451730586468
0.1736273808785811,7.235432570001514,0.4511184112730494,0.4420241129175656,0.4511184112730494,0.4420241129175656,1.0205742132379547
0.1671660294354087,7.052372507276962,0.4511184112730494,0.4410336542138985,0.4511184112730494,0.4410336542138985,1.022866184842801
0.160740250664749,6.928327133444844,0.4511184112730494,0.4400204638511166,0.4511184112730494,0.4400204638511166,1.0252214347596522
0.1543498487228938,6.828011685740019,0.4511184112730494,0.4389847349649449,0.4511184112730494,0.4389847349649449,1.0276403148940325
